customer_id,Transaction_count,number_of_purchase_in_weekend,number_of_purchase_in_weekday,most_common_city,diff_city,count_of_city,most_used_discount_code,Unique_Payment_Methods,Most_used_payment_method,First_order_date,Last_order_date,total_shipping_cost,total_discount,count_of_discounted_transactions,Gross_revenue,Net_revenue,AOV_per_customer,Net_revenue_excluding_shipping,Avg_Discount_per_Transaction,discounted_transaction_pct,recency_days,Customer_Lifespan_in_days,Avg_days_between_transaction,Customer_lifespan_in_months,Avg_transactions_per_month,plan_id,plan_start_date,plan_payment_timestamp,plan_payment_method,plan_name,plan_term,plan_price,status,total_sessions,total_visits,total_page_views,avg_page_views_per_session,total_time_spent,avg_session_duration,device_count,device_type_count,most_frequent_device,entry_page_diversity,most_entry_page,exit_page_diversity,most_exit_page,geo_location_count,geo_location_home,channel_diversity,channel_pref,ad_campaign_exposure,most_recent_ad_campaign,first_visit_date,last_visit_date,days_since_last_session,customer_tenure_days,avg_time_between_sessions_mins,bounce_rate,session_recency,session_frequency,visits_on_first_day,visits_F1_FN,visits_F1_AN,freq_FN,freq_AN,freq_FN_per_day,freq_AN_per_day,avg_session_duration_in_hrs
CUST_01748,4,0,4,Lake Michaelchester,1,4,CODE_ENVIRONMENT,2,Credit Card,2024-07-02 00:03:00.000000,2025-05-14 10:03:01.800616,51.97,354.23,3,3888.71,3586.45,896.61,3534.48,88.56,75.0,16,332,83,11,0,PLAN_B,2024-05-18,2024-01-01 13:28:24.030211,Credit Card,Premium Subscription,Annual,12.99,Active,21,111,565,5.09009009009009,109740.0,988.6486486486486,1,1,Desktop,3,/landing_page,3,/checkout_complete,19,Mariostad,4,Organic,1,,2024-01-11 15:49:49.384518,2025-05-14 10:04:25.484483,99,488,6398.3145606,0,99,21,0,43,30,43,30,0.08811475391779763,0.061475409710091376,87.1
CUST_01749,6,0,6,East Robertside,1,3,CODE_AVOID,2,PayPal,2025-03-21 00:01:00.000000,2025-03-21 00:08:00.000000,106.32,387.02,3,7233.73,6953.030000000001,1158.84,6846.710000000001,64.5,50.0,70,70,12,2,3,PLAN_B,2024-08-27,2025-02-18 18:52:55.993161,PayPal,Premium Subscription,Annual,12.99,Active,13,63,283,4.492063492063492,76800.0,1219.047619047619,1,1,Mobile,3,/product_list,3,/checkout_complete,11,East Carolynborough,4,SEM,2,,2024-01-08 16:57:59.662800,2025-05-17 04:14:24.553935,96,494,11484.458304066668,0,96,13,0,18,21,18,21,0.03643724688980315,0.042510121371437004,98.46
CUST_01750,5,0,5,Erinchester,1,5,CODE_ITS,2,Debit Card,2025-01-10 00:02:00.000000,2025-04-30 09:32:24.576228,86.33,882.9,2,10782.22,9985.65,1997.13,9899.32,176.58,40.0,30,140,28,5,1,PLAN_B,2025-04-05,2024-08-09 01:07:18.788045,Credit Card,Premium Subscription,Annual,12.99,Active,15,77,347,4.5064935064935066,103740.0,1347.2727272727273,1,1,Desktop,2,/landing_page,3,/homepage,15,South Katelynmouth,4,Organic,2,SEM - Always On,2024-01-12 05:39:59.018189,2025-04-30 09:35:18.354822,113,474,8984.148977316667,0,113,15,0,32,7,32,7,0.06751054838077944,0.014767932458295501,115.27
CUST_01751,6,2,4,North Johnnyland,1,5,CODE_NEWSPAPER,3,Credit Card,2024-06-13 13:42:12.538108,2025-04-30 12:45:53.153601,82.52000000000001,586.86,3,8198.94,7694.6,1282.43,7612.08,97.81,50.0,30,351,58,12,0,PLAN_A,2024-05-25,2024-10-23 14:00:39.792769,Credit Card,Standard Subscription,Monthly,119.99,Active,17,74,377,5.094594594594595,77340.0,1045.1351351351352,1,1,Tablet,3,/homepage,3,/product_page,15,West Eric,3,Organic,2,,2024-02-15 17:44:31.700830,2025-05-11 07:04:24.005107,102,450,8887.66947585,0,102,17,4,35,20,35,20,0.07777777760493827,0.04444444434567901,75.82
CUST_01752,7,2,5,Brittanymouth,1,5,CODE_FLOOR,1,Debit Card,2024-06-07 03:51:59.223100,2025-02-28 06:12:26.737724,108.97999999999999,144.89,2,14951.55,14915.64,2130.81,14806.66,20.7,28.57,91,357,51,12,1,PLAN_A,2024-02-06,2024-06-09 22:43:19.738333,Credit Card,Standard Subscription,Monthly,119.99,Active,15,71,337,4.746478873239437,79440.0,1118.8732394366198,1,1,Desktop,3,/landing_page,3,/product_page,12,Brittanymouth,4,Organic,1,,2024-01-12 11:48:00.166268,2025-04-11 06:33:30.021104,132,454,9355.507108283335,0,132,15,0,20,22,20,22,0.04405286333909061,0.04845814967299967,88.27
CUST_01753,1,1,0,Floresfort,0,1,CODE_DECADE,1,PayPal,2024-10-05 06:22:51.384658,2024-10-05 06:22:51.384658,23.25,85.86,1,1214.71,1152.1,1152.1,1128.85,85.86,100.0,237,237,0,8,0,PLAN_A,2024-10-02,2025-02-18 20:32:35.000059,PayPal,Standard Subscription,Monthly,119.99,Active,10,53,277,5.226415094339623,51960.0,980.377358490566,1,1,Desktop,3,/product_list,3,/product_page,8,West Clintonberg,4,Direct,2,,2024-03-26 11:07:20.983159,2025-05-02 21:39:03.578051,110,402,11144.455959899999,0,110,10,5,12,12,12,12,0.029850746194401128,0.029850746194401128,86.6
CUST_01754,7,7,0,Robertmouth,1,6,CODE_ACTUALLY,3,Credit Card,2025-04-13 00:02:00.000000,2025-04-13 00:08:00.000000,95.15,1543.43,6,9260.56,7812.280000000001,1116.04,7717.130000000001,220.49,85.71,47,47,7,2,4,PLAN_A,2025-04-28,2024-12-25 11:09:25.079174,Credit Card,Standard Subscription,Monthly,119.99,Active,24,113,586,5.185840707964601,105780.0,936.1061946902655,1,1,Desktop,3,/landing_page,3,/homepage,20,Rojasstad,4,SEM,3,,2024-01-01 18:27:45.999120,2025-04-09 08:59:42.248059,134,463,5960.642298933333,0,134,24,13,26,49,26,49,0.056155507438109056,0.10583153324874399,73.46
CUST_01755,4,1,3,Belindaport,1,4,CODE_DIFFERENT,2,Credit Card,2025-01-31 00:01:00.000000,2025-05-12 00:13:18.368380,74.02,941.0300000000001,3,8667.32,7800.3099999999995,1950.08,7726.289999999999,235.26,75.0,18,119,30,4,1,PLAN_A,2025-05-25,2024-05-19 13:52:58.970247,Credit Card,Standard Subscription,Monthly,119.99,Active,21,110,525,4.7727272727272725,108000.0,981.8181818181819,1,1,Desktop,3,/product_list,3,/checkout_complete,20,South Kathleentown,4,Organic,2,,2024-01-11 12:37:06.624192,2025-05-30 09:15:22.196251,83,504,6669.708803066666,0,83,21,0,43,23,43,23,0.08531746014817965,0.04563492054437516,85.71
CUST_01756,2,0,2,Floresfort,1,2,CODE_AVOID,2,Credit Card,2024-12-06 03:13:52.809773,2025-03-07 09:30:52.766418,27.59,386.47,2,3717.95,3359.07,1679.54,3331.48,193.24,100.0,84,175,88,6,0,PLAN_B,2024-03-28,2025-05-03 10:15:14.846708,PayPal,Premium Subscription,Annual,12.99,Active,20,102,461,4.519607843137255,102060.0,1000.5882352941177,1,1,Desktop,3,/product_list,3,/product_page,18,North Marychester,4,Organic,1,,2024-01-19 05:44:51.186434,2025-05-30 02:47:27.026483,83,496,7084.184132016667,0,83,20,3,25,35,25,35,0.05040322570483221,0.0705645159867651,85.05
CUST_01757,7,5,2,Erinchester,1,6,CODE_DECADE,3,Credit Card,2024-02-25 00:03:00.000000,2025-02-27 01:12:48.876831,94.25999999999999,793.94,6,8110.380000000001,7410.700000000001,1058.67,7316.4400000000005,113.42,85.71,92,460,66,15,0,PLAN_B,2025-03-09,2024-09-26 03:42:23.738245,Credit Card,Premium Subscription,Annual,12.99,Active,23,108,537,4.972222222222222,123480.0,1143.3333333333333,1,1,Mobile,3,/product_list,3,/product_page,19,North Dianaburgh,4,Social,1,,2024-01-07 11:11:22.616611,2025-04-22 00:43:36.253057,121,470,6332.82455395,0,121,23,7,10,16,10,16,0.0212765956994115,0.0340425531190584,89.48
CUST_01758,1,0,1,Lake Emilyland,0,1,,1,Debit Card,2024-12-05 08:27:32.508941,2024-12-05 08:27:32.508941,18.03,0.0,0,402.18,420.21,420.21,402.17999999999995,0.0,0.0,176,176,0,6,0,PLAN_A,2024-11-30,2024-04-12 18:32:24.426148,Credit Card,Standard Subscription,Monthly,119.99,Active,12,69,315,4.565217391304348,72060.0,1044.3478260869565,1,1,Desktop,3,/landing_page,3,/checkout_complete,9,Velezstad,3,Organic,2,,2024-01-24 07:22:05.268727,2024-12-21 20:10:12.192796,242,332,7041.884050016667,0,242,12,4,26,18,26,18,0.0783132527761649,0.054216867306575704,100.08
CUST_01759,6,0,6,Port Michelle,1,5,CODE_ENVIRONMENT,2,Credit Card,2025-01-24 00:02:00.000000,2025-04-16 21:29:39.381683,117.28999999999999,673.81,5,15062.1,14505.58,2417.6,14388.289999999999,112.3,83.33,44,126,21,4,2,PLAN_B,2024-07-11,2024-06-08 00:04:51.191698,Credit Card,Premium Subscription,Annual,12.99,Active,26,130,640,4.923076923076923,115620.0,889.3846153846154,1,1,Desktop,3,/homepage,3,/homepage,23,Port Michelle,4,Direct,2,SEM - Always On,2024-01-07 02:12:53.103219,2025-05-07 04:22:58.662211,106,486,5426.124749216667,0,106,26,0,29,24,29,24,0.05967078177022473,0.04938271594777219,74.12
CUST_01760,4,0,4,Katelynport,1,4,CODE_BALL,2,Credit Card,2024-12-30 00:07:00.000000,2025-05-01 05:20:23.616029,69.89,240.38,2,6678.2,6507.709999999999,1626.93,6437.819999999999,60.1,50.0,29,151,38,5,1,PLAN_B,2025-01-14,2024-07-04 01:43:24.140675,PayPal,Premium Subscription,Annual,12.99,Active,22,125,548,4.384,121620.0,972.96,1,1,Tablet,3,/landing_page,3,/checkout_complete,20,Smithmouth,4,Organic,2,SEM - Always On,2024-02-07 01:46:35.617655,2025-05-03 12:19:59.567900,109,451,5242.527412666666,0,109,22,4,18,59,18,59,0.039911308115495994,0.13082039882301463,92.14
CUST_01761,1,0,1,Alecchester,0,1,CODE_NEWSPAPER,1,Debit Card,2024-07-16 00:05:00.000000,2024-07-16 00:05:00.000000,17.26,2.62,1,31.06,45.7,45.7,28.44,2.62,100.0,318,318,0,11,0,PLAN_A,2024-01-11,2024-04-09 19:57:29.014573,PayPal,Standard Subscription,Monthly,119.99,Active,8,40,194,4.85,44160.0,1104.0,1,1,Desktop,3,/landing_page,3,/homepage,7,Alecchester,2,Organic,1,SEM - Always On,2024-04-05 07:08:06.614448,2025-05-29 19:45:45.932460,83,419,15490.196289733334,0,83,8,0,12,0,12,0,0.028639618070072512,0.0,92.0
CUST_01762,5,1,4,Alecchester,1,5,CODE_COLD,2,PayPal,2024-10-11 00:01:00.000000,2025-03-15 16:29:30.577901,51.019999999999996,837.44,4,9792.99,9006.57,1801.31,8955.55,167.49,80.0,76,231,46,8,1,PLAN_B,2025-02-25,2024-08-12 07:06:23.731770,PayPal,Premium Subscription,Annual,12.99,Active,22,115,555,4.826086956521739,103980.0,904.1739130434783,1,1,Desktop,3,/product_list,3,/homepage,18,Port Traceytown,4,Organic,1,SEM - Always On,2024-01-04 02:32:06.599148,2025-03-15 16:29:30.577901,158,436,5514.714031966667,0,158,22,10,41,44,41,44,0.09403669703202593,0.10091743096119855,78.77
CUST_01763,6,4,2,Lake Michaelchester,1,5,CODE_CASE,2,Debit Card,2024-06-22 00:02:00.000000,2024-12-17 01:39:09.692728,100.32,837.26,3,13291.51,12554.57,2092.43,12454.25,139.54,50.0,164,342,57,11,1,PLAN_A,2024-11-13,2024-12-13 01:25:16.117699,Credit Card,Standard Subscription,Monthly,119.99,Active,23,122,640,5.245901639344262,117480.0,962.9508196721312,1,1,Mobile,3,/landing_page,3,/checkout_complete,21,West Jennifer,4,Organic,1,,2024-02-15 22:56:48.321989,2025-05-09 21:33:05.389272,103,448,5342.779210366667,0,103,23,0,28,7,28,7,0.062499999860491075,0.015624999965122769,85.13
CUST_01764,6,6,0,South Katelynmouth,1,5,CODE_BALL,3,PayPal,2025-05-03 00:01:00.000000,2025-05-03 00:08:00.000000,74.26,911.95,3,20341.09,19503.4,3250.57,19429.140000000003,151.99,50.0,27,27,4,1,6,PLAN_B,2024-06-04,2024-12-21 08:29:49.923654,Credit Card,Premium Subscription,Annual,12.99,Active,19,99,520,5.252525252525253,82320.0,831.5151515151515,1,1,Desktop,3,/product_list,3,/checkout_complete,14,South Katelynmouth,4,Organic,1,,2024-02-22 18:12:52.758372,2025-02-04 03:16:02.588172,198,347,5104.31799825,0,198,19,5,48,19,48,19,0.1383285298607247,0.054755043069870196,72.21
CUST_01765,4,1,3,Liubury,1,4,CODE_BALL,2,Credit Card,2024-05-24 00:05:00.000000,2024-08-04 18:29:17.701600,51.72,1393.3600000000001,3,9152.78,7811.139999999999,1952.78,7759.419999999999,348.34,75.0,299,371,93,12,0,PLAN_B,2024-03-10,2024-12-01 23:18:02.702167,Credit Card,Premium Subscription,Annual,12.99,Active,21,105,481,4.580952380952381,88680.0,844.5714285714286,1,1,Desktop,3,/product_list,3,/product_page,18,North Karen,4,Direct,2,SEM - Always On,2024-01-10 19:02:56.572392,2025-04-26 06:30:27.935221,117,471,6528.14925685,0,117,21,0,13,25,13,25,0.027600849198299682,0.053078556150576314,70.38
CUST_01766,7,0,7,Summersland,1,6,CODE_CASE,3,PayPal,2024-10-24 00:01:00.000000,2025-04-29 17:44:49.007061,104.44,1362.5900000000001,5,20390.21,19132.06,2733.15,19027.620000000003,194.66,71.43,31,218,31,7,1,PLAN_A,2024-09-30,2024-08-04 06:16:42.613783,Credit Card,Standard Subscription,Monthly,119.99,Active,19,88,429,4.875,84420.0,959.3181818181819,1,1,Mobile,3,/homepage,3,/homepage,16,Melissaland,4,Organic,1,,2024-01-08 03:40:03.487807,2025-04-29 18:00:30.050177,113,477,7905.062559833333,0,113,19,2,10,36,10,36,0.020964360543051654,0.07547169795498596,74.05
CUST_01767,9,7,2,East Jeffrey,1,7,CODE_HIM,3,PayPal,2025-04-13 00:03:00.000000,2025-05-22 14:26:44.353801,102.7,3178.04,7,27164.53,24089.19,2676.58,23986.489999999998,353.12,77.78,8,47,5,2,4,PLAN_A,2024-01-25,2025-03-09 03:56:38.573669,Credit Card,Standard Subscription,Monthly,119.99,Active,21,104,510,4.903846153846154,110700.0,1064.423076923077,1,1,Tablet,3,/product_list,3,/product_page,17,Hallville,4,Organic,1,,2024-01-07 01:34:00.036476,2025-05-22 14:36:32.576694,90,501,7011.869343066666,0,90,21,0,30,19,30,19,0.05988023940143665,0.037924151620909875,87.86
CUST_01768,2,0,2,Davieston,1,2,CODE_COLD,2,Credit Card,2024-12-18 00:09:00.000000,2025-05-13 01:51:28.031970,12.99,56.75,1,3173.4700000000003,3129.71,1564.86,3116.7200000000003,28.38,50.0,17,163,82,5,0,PLAN_B,2024-10-29,2025-03-26 12:48:43.689363,PayPal,Premium Subscription,Annual,12.99,Active,11,55,231,4.2,57360.0,1042.909090909091,1,1,Desktop,3,/product_list,3,/checkout_complete,10,Johnsonstad,2,Social,3,,2024-02-13 21:08:22.541507,2025-05-13 02:00:26.578099,100,454,12112.075319933332,0,100,11,0,12,5,12,5,0.026431718003454365,0.011013215834772652,86.91
CUST_01769,2,0,2,Schaeferview,1,2,CODE_SAVE,1,Debit Card,2024-12-18 21:31:38.833615,2025-05-01 16:19:00.028983,40.86,67.97,2,509.82000000000005,482.71000000000004,241.36,441.85,33.98,100.0,29,163,82,5,0,PLAN_A,2024-09-26,2024-09-10 00:39:48.405398,PayPal,Standard Subscription,Monthly,119.99,Active,19,100,452,4.52,114240.0,1142.4,1,1,Desktop,3,/product_list,3,/homepage,16,Robertmouth,4,Organic,1,,2024-01-06 14:57:20.735366,2025-05-24 09:03:08.565550,89,503,7327.331284533333,0,89,19,8,13,38,13,38,0.025844930366113458,0.07554671953171627,100.21
CUST_01770,4,3,1,Johnsonstad,1,4,CODE_ACTUALLY,2,Credit Card,2024-10-27 00:06:00.000000,2025-01-17 00:44:09.429772,64.43,499.28999999999996,2,5939.32,5504.46,1376.12,5440.03,124.82,50.0,133,215,54,7,1,PLAN_A,2024-10-28,2024-08-30 12:38:52.305406,PayPal,Standard Subscription,Monthly,119.99,Active,16,73,372,5.095890410958904,73440.0,1006.027397260274,1,1,Desktop,3,/landing_page,3,/homepage,14,Johnsonstad,4,Direct,2,,2024-01-07 21:54:42.785779,2025-05-25 22:47:31.142756,87,504,10080.733415966668,0,87,16,4,15,6,15,6,0.029761904702853365,0.011904761881141345,76.5
CUST_01771,2,0,2,Kimberlyshire,1,2,CODE_SHOULDER,2,Debit Card,2025-02-19 00:08:00.000000,2025-02-19 00:09:00.000000,19.189999999999998,128.01,2,1359.81,1250.9900000000002,625.5,1231.8000000000002,64.0,100.0,100,100,50,3,1,PLAN_B,2024-02-28,2024-05-08 01:50:22.858915,PayPal,Premium Subscription,Annual,12.99,Active,14,78,375,4.8076923076923075,85140.0,1091.5384615384614,1,1,Mobile,3,/homepage,3,/homepage,12,Erinchester,4,Organic,2,,2024-01-18 18:21:05.103745,2025-03-22 04:37:39.751057,152,428,8012.163343566667,0,152,14,0,7,17,7,17,0.016355140148702943,0.039719626075421434,101.36
CUST_01772,4,2,2,Hendersonville,1,4,CODE_DECADE,2,Credit Card,2024-08-04 03:54:00.698980,2025-05-19 11:00:55.966609,53.14,575.39,3,6206.24,5683.99,1421.0,5630.849999999999,143.85,75.0,11,299,75,10,0,PLAN_A,2025-05-10,2025-02-08 14:02:39.304730,PayPal,Standard Subscription,Monthly,119.99,Active,20,103,523,5.077669902912621,88620.0,860.3883495145631,1,1,Mobile,3,/product_list,3,/product_page,16,Lake Derrickmouth,4,Organic,2,,2024-01-22 13:10:12.298862,2025-05-19 11:00:55.966609,94,482,6817.55615485,0,94,20,0,24,34,24,34,0.04979253101702794,0.07053941894078959,73.85
CUST_01773,8,0,8,Brittanymouth,1,6,CODE_THOSE,2,Debit Card,2025-04-10 00:05:00.000000,2025-04-29 12:04:56.481135,125.63,3158.96,6,20496.09,17462.760000000002,2182.85,17337.13,394.87,75.0,31,50,6,2,4,PLAN_A,2024-04-29,2024-03-24 15:09:37.196562,PayPal,Standard Subscription,Monthly,119.99,Active,24,127,613,4.826771653543307,128880.0,1014.8031496062993,1,1,Desktop,3,/product_list,3,/checkout_complete,19,Brittanymouth,4,Organic,3,SEM - Always On,2024-02-11 17:51:11.668849,2025-05-05 17:35:45.307349,107,448,5131.306036833334,0,107,24,8,48,47,48,47,0.10714285690369899,0.10491071405153858,89.5
CUST_01774,4,0,4,Kimberlyshire,1,3,CODE_CASE,3,PayPal,2025-04-28 00:04:00.000000,2025-04-28 00:08:00.000000,38.37,572.92,3,7386.36,6851.8099999999995,1712.95,6813.44,143.23,75.0,32,32,8,1,4,PLAN_A,2024-10-07,2024-08-11 09:48:11.315081,Credit Card,Standard Subscription,Monthly,119.99,Active,14,67,325,4.850746268656716,84060.0,1254.6268656716418,1,1,Tablet,3,/landing_page,3,/homepage,14,West Clintonberg,4,Organic,1,SEM - Always On,2024-02-23 01:24:40.238191,2025-05-15 10:55:25.362917,98,447,9761.375031483332,0,98,14,0,23,7,23,7,0.05145413858735092,0.015659955222237235,100.07
CUST_01775,7,0,7,Brucehaven,1,7,CODE_CASE,3,Credit Card,2024-08-21 00:02:00.000000,2024-12-20 05:17:58.242330,99.69000000000001,2166.51,6,21184.329999999998,19117.51,2731.07,19017.82,309.5,85.71,161,282,40,9,1,PLAN_A,2024-10-02,2025-02-21 16:51:09.097090,PayPal,Standard Subscription,Monthly,119.99,Active,16,88,449,5.1022727272727275,87060.0,989.3181818181819,1,1,Desktop,3,/product_list,3,/product_page,13,East Jeffrey,3,Organic,3,,2024-02-29 23:56:00.254078,2025-02-13 17:35:01.484757,188,349,5788.724373683333,0,188,16,3,9,33,9,33,0.025787965542154827,0.0945558736545677,90.69
CUST_01776,6,2,4,Shellyshire,1,5,CODE_BALL,3,Credit Card,2024-06-24 00:01:00.000000,2025-04-19 16:57:21.384187,80.04,2107.66,6,17331.84,15304.220000000001,2550.7,15224.18,351.28,100.0,41,340,57,11,1,PLAN_B,2024-08-10,2024-12-05 02:29:43.634894,PayPal,Premium Subscription,Annual,12.99,Active,25,131,694,5.297709923664122,138720.0,1058.9312977099237,1,1,Desktop,3,/landing_page,3,/homepage,21,Summersland,4,Direct,4,,2024-01-28 00:13:31.289030,2025-04-25 16:40:50.151731,117,453,5025.440879833333,0,117,25,7,26,50,26,50,0.057395143361158626,0.11037527569453581,92.48
CUST_01777,5,0,5,East Carolynborough,1,5,CODE_DECADE,2,Credit Card,2024-12-13 00:02:00.000000,2025-03-14 17:10:19.772710,76.02,720.99,3,11826.59,11181.619999999999,2236.32,11105.599999999999,144.2,60.0,77,168,34,6,1,PLAN_B,2025-03-04,2024-06-13 12:27:24.725409,Credit Card,Premium Subscription,Annual,12.99,Active,22,100,527,5.27,90360.0,903.6,1,1,Desktop,3,/product_list,3,/homepage,20,North Karen,4,Organic,3,,2024-01-04 14:50:57.742248,2025-05-27 12:50:06.495828,85,508,7402.415615066667,0,85,22,8,11,30,11,30,0.02165354326446153,0.05905511799398599,68.45
CUST_01778,4,1,3,Katelynport,1,4,CODE_CASE,2,Credit Card,2025-02-27 00:02:00.000000,2025-05-24 13:31:01.519819,52.37,1023.3499999999999,2,12763.36,11792.38,2948.1,11740.009999999998,255.84,50.0,6,92,23,3,1,PLAN_B,2024-06-30,2024-03-08 16:47:47.411225,PayPal,Premium Subscription,Annual,12.99,Active,20,99,508,5.1313131313131315,110400.0,1115.1515151515152,1,1,Desktop,3,/landing_page,3,/checkout_complete,17,Liubury,4,Organic,2,SEM - Always On,2024-01-10 13:54:40.932843,2025-05-24 13:44:13.538796,88,499,7346.832075833333,0,88,20,4,22,34,22,34,0.04408817626435235,0.06813627240854454,92.0
CUST_01779,6,2,4,Brittanymouth,1,4,CODE_ENVIRONMENT,3,PayPal,2024-02-04 07:21:09.871715,2025-01-28 22:59:20.119022,89.87,1611.5600000000002,6,15354.54,13832.85,2305.48,13742.98,268.59,100.0,122,481,80,16,0,PLAN_B,2024-12-07,2024-06-29 22:04:33.857677,Credit Card,Premium Subscription,Annual,12.99,Active,21,95,468,4.926315789473684,85440.0,899.3684210526316,1,1,Mobile,3,/landing_page,3,/checkout_complete,16,North Helenville,4,Organic,3,SEM - Always On,2024-01-27 14:07:11.486697,2025-05-07 18:05:06.628710,105,466,7141.2544578,0,105,21,0,19,14,19,14,0.0407725321013465,0.030042918390465842,67.81
CUST_01780,5,4,1,East Carolynborough,1,5,CODE_NEWSPAPER,3,Credit Card,2024-04-07 00:04:00.000000,2025-04-14 16:20:09.977062,93.79,675.59,5,6256.2,5674.400000000001,1134.88,5580.610000000001,135.12,100.0,46,418,84,14,0,PLAN_B,2024-10-21,2024-08-06 05:18:51.105058,Credit Card,Premium Subscription,Annual,12.99,Active,21,111,598,5.387387387387387,100860.0,908.6486486486486,1,1,Desktop,3,/homepage,3,/product_page,16,Melissaland,4,Organic,2,,2024-01-05 03:59:37.070008,2025-04-30 01:03:24.133856,113,480,6295.1253127,0,113,21,0,14,32,14,32,0.029166666605902777,0.06666666652777778,80.05
CUST_01781,9,1,8,New Danielleside,1,8,CODE_BALL,3,Credit Card,2025-01-08 00:05:00.000000,2025-05-19 04:35:39.790561,128.37,1874.85,7,20988.54,19242.06,2138.01,19113.690000000002,208.32,77.78,11,142,16,5,2,PLAN_B,2025-01-21,2025-04-19 01:15:55.877032,PayPal,Premium Subscription,Annual,12.99,Active,23,107,527,4.925233644859813,114180.0,1067.1028037383178,1,1,Desktop,3,/homepage,3,/product_page,18,New Danielleside,4,Organic,2,,2024-02-13 17:16:13.478233,2025-05-30 04:55:03.177670,83,471,6405.083286066667,0,83,23,0,14,32,14,32,0.029723991444322737,0.06794055187273768,82.74
CUST_01782,6,0,6,East Jeffrey,1,5,CODE_BALL,3,Debit Card,2025-03-24 00:04:00.000000,2025-03-24 00:08:00.000000,83.48,1563.6200000000001,5,16612.79,15132.65,2522.11,15049.17,260.6,83.33,67,67,11,2,3,PLAN_B,2024-10-13,2024-06-08 12:37:28.434730,PayPal,Premium Subscription,Annual,12.99,Active,23,119,612,5.142857142857143,133740.0,1123.8655462184875,1,1,Mobile,3,/product_list,3,/checkout_complete,20,Lake Derrickmouth,4,Organic,3,,2024-02-11 15:18:49.826448,2025-03-20 10:14:17.834903,154,402,4915.385311916666,0,154,23,0,24,32,24,32,0.059701492388802256,0.07960198985173635,96.91
CUST_01783,7,6,1,Hendersonville,1,5,CODE_ACTUALLY,3,Credit Card,2024-04-27 21:28:08.292932,2025-05-08 00:01:57.913798,108.87,2407.17,7,20752.26,18453.96,2636.28,18345.09,343.88,100.0,22,398,57,13,1,PLAN_B,2024-02-15,2024-04-10 03:01:10.168191,Credit Card,Premium Subscription,Annual,12.99,Active,22,97,490,5.051546391752577,83040.0,856.0824742268042,1,1,Desktop,3,/landing_page,3,/checkout_complete,20,Port Joseport,4,SEM,3,SEM - Always On,2024-01-18 01:01:41.119428,2025-05-08 00:03:22.121059,105,475,7139.392535,0,105,22,4,16,29,16,29,0.03368421045540166,0.061052631450415513,62.91
CUST_01784,8,0,8,Smithmouth,1,6,CODE_ENVIRONMENT,3,PayPal,2025-05-14 00:01:00.000000,2025-05-14 00:09:00.000000,110.3,1898.82,5,24004.79,22216.27,2777.03,22105.97,237.35,62.5,16,16,2,1,8,PLAN_A,2025-04-19,2024-04-03 05:57:49.140121,PayPal,Standard Subscription,Monthly,119.99,Active,17,86,397,4.616279069767442,82560.0,960.0,1,1,Tablet,3,/landing_page,3,/checkout_complete,15,Smithmouth,4,Organic,4,SEM - Always On,2024-01-04 07:43:52.267945,2025-05-26 02:33:12.981023,87,507,8602.462884916667,0,87,17,0,9,20,9,20,0.017751479254928048,0.039447731677617885,80.94
CUST_01785,8,1,7,North Johnnyland,1,6,CODE_BALL,3,Credit Card,2024-04-05 00:03:00.000000,2024-08-17 15:05:43.324667,122.55,1877.66,7,15941.58,14186.47,1773.31,14063.92,234.71,87.5,286,420,52,14,1,PLAN_B,2025-04-29,2025-01-23 19:39:43.675122,PayPal,Premium Subscription,Annual,12.99,Active,22,136,693,5.095588235294118,136140.0,1001.0294117647059,1,1,Desktop,3,/landing_page,3,/product_page,18,North Johnnyland,4,Organic,2,SEM - Always On,2024-01-08 16:31:06.599332,2025-05-12 08:25:26.989423,101,489,5223.0691839500005,0,101,22,4,59,37,59,37,0.12065439648127935,0.07566462152215823,103.14
CUST_01786,6,0,6,Brittanymouth,1,5,CODE_MODEL,3,Credit Card,2024-11-01 00:01:00.000000,2024-11-01 00:09:00.000000,82.35000000000001,1395.41,6,9433.64,8120.58,1353.43,8038.23,232.57,100.0,210,210,35,7,1,PLAN_B,2024-08-25,2024-02-07 16:35:19.019795,Credit Card,Premium Subscription,Annual,12.99,Active,17,84,418,4.976190476190476,95280.0,1134.2857142857142,1,1,Desktop,3,/product_list,3,/product_page,15,Robertmouth,4,Organic,2,,2024-01-01 12:49:15.921600,2025-05-03 23:35:25.685536,109,488,8474.291117249999,0,109,17,11,28,19,28,19,0.05737704906275195,0.03893442614972454,93.41
CUST_01787,3,0,3,East Robertside,1,3,CODE_THOSE,2,PayPal,2025-01-20 00:05:00.000000,2025-04-30 20:38:19.696463,31.03,650.72,2,11242.65,10622.96,3540.99,10591.929999999998,216.91,66.67,30,130,43,4,1,PLAN_A,2024-08-05,2024-08-09 11:45:57.588310,PayPal,Standard Subscription,Monthly,119.99,Active,24,125,658,5.264,130920.0,1047.36,1,1,Mobile,3,/landing_page,3,/homepage,20,Brittanymouth,4,SEM,1,,2024-01-02 03:45:40.212025,2025-04-30 20:38:19.696463,112,484,5628.81175865,0,112,24,3,30,28,30,28,0.06198347094631514,0.057851239549894136,90.92
